time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2018/10/02/14:03:25.056309,51473,1538481805,40700057,/world,vicon/IMUframe/IMUframe,-0.140270422628,0.187369151994,1.38662642367,-0.0231403180364,-0.00881563385987,0.0474399510747,0.998567104066
2018/10/02/14:03:25.066110,51474,1538481805,50655852,/world,vicon/IMUframe/IMUframe,-0.140329961473,0.187419865644,1.38657742639,-0.0229940287341,-0.00886965082415,0.0474072920784,0.998571556071
2018/10/02/14:03:25.076153,51475,1538481805,60665853,/world,vicon/IMUframe/IMUframe,-0.140371061383,0.187468594521,1.38653705446,-0.0228457559258,-0.008917858007,0.0473582680743,0.998576856176
2018/10/02/14:03:25.086231,51476,1538481805,70688556,/world,vicon/IMUframe/IMUframe,-0.140413529958,0.187510155551,1.3864761117,-0.0227426639463,-0.00898494757988,0.0473201548711,0.998580414837
2018/10/02/14:03:25.096209,51477,1538481805,80661303,/world,vicon/IMUframe/IMUframe,-0.140452774494,0.187541817143,1.3864353345,-0.0226369925805,-0.00905457085663,0.0471946514944,0.998588126398
2018/10/02/14:03:25.106222,51478,1538481805,90661140,/world,vicon/IMUframe/IMUframe,-0.140510776336,0.187611616215,1.38641540311,-0.0225971004254,-0.00910118053662,0.0470254633884,0.998596587896
2018/10/02/14:03:25.116191,51479,1538481805,100662177,/world,vicon/IMUframe/IMUframe,-0.140534186697,0.187647861861,1.38639110143,-0.0225594009979,-0.00919855738688,0.0469061940723,0.998602157481
2018/10/02/14:03:25.126473,51480,1538481805,110663173,/world,vicon/IMUframe/IMUframe,-0.140542817448,0.187690918091,1.38638353929,-0.0225056169399,-0.00927671194198,0.0468551255852,0.998605045565
2018/10/02/14:03:25.136386,51481,1538481805,120637952,/world,vicon/IMUframe/IMUframe,-0.140556445483,0.187738526827,1.38637920437,-0.022532037534,-0.00935219988942,0.0467584390875,0.998608277562
2018/10/02/14:03:25.146403,51482,1538481805,130632389,/world,vicon/IMUframe/IMUframe,-0.140538257148,0.18776780727,1.38638234895,-0.0225321606605,-0.00943819087253,0.0467734621469,0.998606762208
2018/10/02/14:03:25.156382,51483,1538481805,140638649,/world,vicon/IMUframe/IMUframe,-0.14052543992,0.18779303971,1.38641110374,-0.0225983457948,-0.0095054409379,0.0468267448394,0.998602131646
2018/10/02/14:03:25.166313,51484,1538481805,150642437,/world,vicon/IMUframe/IMUframe,-0.140576173708,0.187883662868,1.38635449027,-0.022923219332,-0.00973612270842,0.0470582360584,0.998581622277
2018/10/02/14:03:25.176358,51485,1538481805,160640355,/world,vicon/IMUframe/IMUframe,-0.140541148281,0.187917026121,1.38637867514,-0.0230133120624,-0.00972398486167,0.0471965661949,0.998573139898
2018/10/02/14:03:25.186449,51486,1538481805,170672357,/world,vicon/IMUframe/IMUframe,-0.140509353457,0.187943330917,1.38642329351,-0.0230989784622,-0.00969439798588,0.0473793006883,0.998562796076
2018/10/02/14:03:25.196505,51487,1538481805,180635750,/world,vicon/IMUframe/IMUframe,-0.140461740792,0.187990544464,1.38647657922,-0.0231756027116,-0.00967193825518,0.0475148392439,0.998554798246
2018/10/02/14:03:25.206424,51488,1538481805,190656174,/world,vicon/IMUframe/IMUframe,-0.140405065088,0.188003625966,1.38654842509,-0.0232831499228,-0.0096262181613,0.0477714833974,0.998540493034
2018/10/02/14:03:25.216349,51489,1538481805,200638110,/world,vicon/IMUframe/IMUframe,-0.140373863852,0.188037994856,1.38663405458,-0.0233778100691,-0.00951418009757,0.0478920056862,0.998533581891
2018/10/02/14:03:25.226200,51490,1538481805,210638082,/world,vicon/IMUframe/IMUframe,-0.140348638554,0.188080195728,1.38671951567,-0.0235104340916,-0.00939046056531,0.0480053448123,0.998526196756
2018/10/02/14:03:25.236183,51491,1538481805,220638925,/world,vicon/IMUframe/IMUframe,-0.140339650952,0.188119897618,1.38682053671,-0.0236982686785,-0.00929806974155,0.0479916800292,0.99852327795
2018/10/02/14:03:25.246254,51492,1538481805,230661455,/world,vicon/IMUframe/IMUframe,-0.140344395122,0.188159655358,1.38691050237,-0.0238583461686,-0.00920641284668,0.0479893802541,0.998520425762
2018/10/02/14:03:25.256372,51493,1538481805,240666199,/world,vicon/IMUframe/IMUframe,-0.140314882675,0.188209075174,1.38699024003,-0.0239659332928,-0.00916909715787,0.047914204274,0.99852180283
2018/10/02/14:03:25.266496,51494,1538481805,250663351,/world,vicon/IMUframe/IMUframe,-0.140300867491,0.188248001043,1.38707709122,-0.024072590089,-0.00911989383588,0.0478823830338,0.998521214265
2018/10/02/14:03:25.276413,51495,1538481805,260673741,/world,vicon/IMUframe/IMUframe,-0.140296572292,0.188307032432,1.3871420396,-0.0241067459623,-0.00908318927556,0.0477988723168,0.998524725922
2018/10/02/14:03:25.286387,51496,1538481805,270635616,/world,vicon/IMUframe/IMUframe,-0.140345804108,0.188401077074,1.38723048492,-0.0240816517715,-0.00894421766921,0.0478390251148,0.998524663038
2018/10/02/14:03:25.296615,51497,1538481805,280633099,/world,vicon/IMUframe/IMUframe,-0.140187031307,0.188287460451,1.38736088808,-0.0238819983955,-0.00868312898413,0.0476097559326,0.99854272045
2018/10/02/14:03:25.306335,51498,1538481805,290633371,/world,vicon/IMUframe/IMUframe,-0.140189238901,0.188291565616,1.38741135895,-0.0238972989762,-0.00852658449378,0.0476514261086,0.998541715728
2018/10/02/14:03:25.316563,51499,1538481805,300703415,/world,vicon/IMUframe/IMUframe,-0.14019942172,0.188302034567,1.387453991,-0.0238817599376,-0.00837945265312,0.0477547291421,0.99853839794
